confidence,label,second_level,url,user
60,hand,People,25,86
40,strap,Fashion Accessories,25,86
15,decor,Furniture,25,86
49,person,People,13996,86
31,man,People,13996,86
29,facial hair,Fashion Accessories,13996,86
27,people,People,13996,86
23,glasses,Fashion Accessories,13996,86
20,hair,Fashion Accessories,13996,86
79,garden,Landscaping,13193,86
42,tree,"Flowers, Plants, Trees",13193,86
35,botany,"Flowers, Plants, Trees",13193,86
26,water feature,Landscaping,13193,86
16,monument,"Cities, Towns, & Buildings",13193,86
15,flower,"Flowers, Plants, Trees",13193,86
95,garden,Landscaping,7155,86
95,pond,Body of Water,7155,86
88,backyard,Landscaping,7155,86
85,yard,Landscaping,7155,86
75,water feature,Landscaping,7155,86
46,botany,"Flowers, Plants, Trees",7155,86
49,NSFW,,7932,5
47,people,People,7932,5
45,image,Art,7932,5
21,photograph,Art,7932,5
17,person,People,7932,5
68,dress,Fashion Accessories,571,5
64,color,Color,571,5
62,blue,Color,571,5
52,clothing,Fashion Accessories,571,5
40,child,People,571,5
26,fashion,Fashion Accessories,571,5
75,anime,TV,11548,5
70,cartoon,TV,11548,5
26,action figure,Toys,11548,5
18,figurine,Toys,11548,5
12,toy,Toys,11548,5
83,people,People,9601,5
78,beach,Body of Water,9601,5
73,vacation,Travel,9601,5
68,sea,Body of Water,9601,5
62,fun,People,9601,5
25,child,People,9601,5
91,red,Color,9245,5
76,color,Color,9245,5
72,stage,Live Events,9245,5
54,light,Electricity & Lighting,9245,5
29,performance art,Live Events,9245,5
17,darkness,Time of Day,9245,5
73,people,Family & Relationships,315,5
24,family,Family & Relationships,315,5
21,youth,Family & Relationships,315,5
21,community,Family & Relationships,315,5
18,social group,Family & Relationships,315,5
16,team,Family & Relationships,315,5
67,font,"Letters, Numbers, Words",9171,5
62,text,"Letters, Numbers, Words",9171,5
55,shape,Art,9171,5
37,brand,Retail,9171,5
19,product,Retail,9171,5
18,diagram,"Letters, Numbers, Words",9171,5
80,tower,"Cities, Towns, & Buildings",6373,5
26,landmark,Nonbuilding Structures,6373,5
80,text,"Letters, Numbers, Words",7143,5
55,font,"Letters, Numbers, Words",7143,5
53,brand,Retail,7143,5
50,product,Retail,7143,5
43,document,"Letters, Numbers, Words",7143,5
41,shape,Art,7143,5
45,brand,Retail,7075,5
43,cartoon,TV,7075,5
40,advertising,Advertising,7075,5
36,poster,Art,7075,5
33,album cover,TV,7075,5
23,monochrome photography,Art,7075,5
76,font,"Letters, Numbers, Words",6224,5
62,shape,Design,6224,5
52,text,"Letters, Numbers, Words",6224,5
35,brand,Retail,6224,5
12,logo,Design,6224,5
74,text,"Letters, Numbers, Words",12129,5
59,shape,Art,12129,5
55,document,"Letters, Numbers, Words",12129,5
44,brand,Retail,12129,5
43,font,"Letters, Numbers, Words",12129,5
37,product,Retail,12129,5
88,NSFW,,2786,5
47,cartoon,TV,2786,5
33,adult,People,2786,5
31,photomontage,Art,2786,5
28,clothing,Clothing,2786,5
17,collage,Art,2786,5
17,illustration,Art,2786,5
57,collage,Art,7849,5
37,art,Art,7849,5
19,photomontage,Art,7849,5
77,text,"Letters, Numbers, Words",13395,5
57,font,"Letters, Numbers, Words",13395,5
52,brand,Retail,13395,5
51,product,Retail,13395,5
45,shape,Art,13395,5
38,document,"Letters, Numbers, Words",13395,5
17,people,People,11679,5
82,text,"Letters, Numbers, Words",14950,5
57,font,"Letters, Numbers, Words",14950,5
54,shape,Art,14950,5
52,brand,Retail,14950,5
51,document,"Letters, Numbers, Words",14950,5
41,product,Retail,14950,5
60,photomontage,Art,6330,5
59,poster,Art,6330,5
44,album cover,Music,6330,5
35,collage,Art,6330,5
34,advertising,Advertising,6330,5
29,art,Art,6330,5
77,text,"Letters, Numbers, Words",3999,5
59,font,"Letters, Numbers, Words",3999,5
55,shape,Art,3999,5
49,brand,Retail,3999,5
43,document,"Letters, Numbers, Words",3999,5
38,product,Retail,3999,5
78,text,"Letters, Numbers, Words",3992,5
68,font,"Letters, Numbers, Words",3992,5
59,brand,Retail,3992,5
38,shape,Design,3992,5
37,product,Retail,3992,5
31,logo,Design,3992,5
39,people,People,3485,5
28,adult,People,3485,5
22,vacation,Travel,3485,5
20,blue,Color,3485,5
15,image,Color,3485,5
14,adolescence,People,3485,5
93,graduation,Education,6782,5
79,academic dress,Fashion Accessories,6782,5
54,clothing,Fashion Accessories,6782,5
47,umbrella,Fashion Accessories,6782,5
24,mortarboard,Construction,6782,5
22,advertising,Advertising,11534,5
16,brand,Retail,11534,5
14,product,Retail,11534,5
49,photograph,Art,7682,5
33,people,People,7682,5
18,presentation,Education,7682,5
14,photography,Art,7682,5
12,image,Art,7682,5
11,person,People,7682,5
45,fashion,Clothing,2810,5
39,photograph,Art,2810,5
34,person,People,2810,5
28,clothing,Clothing,2810,5
26,image,Art,2810,5
20,photo shoot,Art,2810,5
59,image,Art,11262,5
19,entertainment,Live Events,11262,5
19,photograph,Art,11262,5
18,performing arts,Live Events,11262,5
15,stage,Live Events,11262,5
14,musician,Live Events,11262,5
74,place of worship,"Cities, Towns, & Buildings",11674,5
57,building,"Cities, Towns, & Buildings",11674,5
51,cathedral,Religious Items,11674,5
40,landmark,Nonbuilding Structures,11674,5
31,church,Religious Items,11674,5
25,tours,Travel,11674,5
72,text,"Letters, Numbers, Words",2462,5
54,shape,Art,2462,5
47,font,"Letters, Numbers, Words",2462,5
44,document,"Letters, Numbers, Words",2462,5
40,brand,Retail,2462,5
29,product,Retail,2462,5
46,ancient history,Religious Items,12759,5
38,door,House,12759,5
36,shrine,Religious Items,12759,5
35,altar,Religious Items,12759,5
33,arch,"Cities, Towns, & Buildings",12759,5
25,place of worship,"Cities, Towns, & Buildings",12759,5
44,adult,People,204,5
37,photomontage,Art,204,5
33,people,People,204,5
27,photograph,Art,204,5
23,photo shoot,Art,204,5
21,clothing,Clothing,204,5
25,adult,People,14212,5
16,people,People,14212,5
11,clothing,Clothing,14212,5
91,text,"Letters, Numbers, Words",3875,5
70,font,"Letters, Numbers, Words",3875,5
70,document,"Letters, Numbers, Words",3875,5
63,shape,Art,3875,5
53,web page,Computers,3875,5
47,product,Retail,3875,5
43,poster,Color,3160,5
29,blue,Color,3160,5
24,photograph,Color,3160,5
24,beauty,Clothing,3160,5
23,sitting,People,3160,5
23,fashion,Clothing,3160,5
66,skateboard,Sports,2556,5
62,sports,Sports,2556,5
59,extreme sport,Sports,2556,5
58,skateboarding,Sports,2556,5
45,leisure,Holidays,2556,5
42,boardsport,Sports,2556,5
75,text,"Letters, Numbers, Words",2037,5
54,font,"Letters, Numbers, Words",2037,5
51,shape,Art,2037,5
44,brand,Retail,2037,5
43,document,"Letters, Numbers, Words",2037,5
31,presentation,Education,2037,5
39,photograph,Art,12524,5
17,people,People,12524,5
13,presentation,Education,12524,5
11,groom,People,12524,5
96,play,Outdoor Recreation,13256,5
76,child,Family & Relationships,13256,5
70,toddler,Family & Relationships,13256,5
32,day,Time of Day,13256,5
31,party,Live Events,13256,5
26,birthday,Family & Relationships,13256,5
52,beach,Body of Water,2811,5
47,shore,Body of Water,2811,5
39,vacation,Travel,2811,5
36,sea,Body of Water,2811,5
22,water,Natural Elements,2811,5
17,river,Body of Water,2811,5
86,sea,Body of Water,7383,5
85,vehicle,Automotive,7383,5
84,tourism,Travel,7383,5
82,vacation,Travel,7383,5
75,boat,Outdoor Recreation,7383,5
75,water,Natural Elements,7383,5
55,body of water,Body of Water,13230,5
52,river,Body of Water,13230,5
45,water,Natural Elements,13230,5
40,adventure,Outdoor Recreation,13230,5
36,vacation,Travel,13230,5
31,walking,People,13230,5
83,picture frame,Furniture,4800,5
57,image,Art,4800,5
35,painting,Art,4800,5
27,toddler,People,4800,5
23,album cover,Music,4800,5
21,poster,Art,4800,5
54,walking,People,10728,5
46,adventure,Outdoor Recreation,10728,5
39,jungle,Terrain,10728,5
37,people,People,10728,5
30,trail,Outdoor Recreation,10728,5
24,vacation,Travel,10728,5
64,image,Art,10876,5
37,photograph,Art,10876,5
32,street,Roads and Bridges,10876,5
29,skyscraper,Roads and Bridges,10876,5
29,city,Roads and Bridges,10876,5
25,landmark,Nonbuilding Structures,10876,5
88,people,Family & Relationships,8814,5
71,person,Family & Relationships,8814,5
13,facial hair,Beauty,8814,5
12,family,Family & Relationships,8814,5
12,man,Family & Relationships,8814,5
12,social group,Family & Relationships,8814,5
84,text,"Letters, Numbers, Words",5049,5
57,font,"Letters, Numbers, Words",5049,5
48,document,"Letters, Numbers, Words",5049,5
48,brand,Retail,5049,5
45,shape,Art,5049,5
41,presentation,Education,5049,5
30,net,Materials,9576,5
21,player,Sports,9576,5
19,advertising,Advertising,9576,5
17,tennis,Sports,9576,5
14,sports,Sports,9576,5
11,leisure,Holidays,9576,5
28,leisure,Holidays,853,5
23,extreme sport,Sports,853,5
20,footwear,Fashion Accessories,853,5
18,skateboard,Sports,853,5
11,toy,Toys,853,5
99,yellow,Color,7642,5
62,color,Color,7642,5
36,brand,Retail,7642,5
26,illustration,Color,7642,5
20,poster,Color,7642,5
17,text,"Letters, Numbers, Words",7642,5
22,image,Art,6722,5
19,album cover,Music,6722,5
14,adult,Family & Relationships,6722,5
11,photograph,Art,6722,5
11,interaction,Family & Relationships,6722,5
66,carnival,Outdoor Recreation,5407,5
60,samba,Art,5407,5
29,dance,Art,5407,5
22,festival,Holidays,5407,5
18,event,Live Events,5407,5
11,clothing,Clothing,5407,5
61,presentation,Education,7513,5
34,image,Art,7513,5
16,brand,Retail,7513,5
14,photograph,Art,7513,5
12,album cover,Music,7513,5
11,modern art,Art,7513,5
75,text,"Letters, Numbers, Words",8618,5
60,font,"Letters, Numbers, Words",8618,5
51,brand,Retail,8618,5
43,product,Retail,8618,5
40,shape,Art,8618,5
32,document,"Letters, Numbers, Words",8618,5
72,advertising,Advertising,15007,5
72,brand,Retail,15007,5
46,cartoon,TV,15007,5
39,presentation,Education,15007,5
30,text,"Letters, Numbers, Words",15007,5
24,font,"Letters, Numbers, Words",15007,5
38,presentation,Education,11097,5
32,adult,People,11097,5
30,image,Art,11097,5
21,photograph,Art,11097,5
16,picture frame,Furniture,11097,5
13,album cover,Music,11097,5
54,monochrome photography,Color,7552,5
35,photograph,Color,7552,5
32,monochrome,Color,7552,5
30,photography,Color,7552,5
21,cartoon,TV,7552,5
19,black,Color,7552,5
87,album cover,Music,8553,5
73,photomontage,Art,8553,5
50,image,Art,8553,5
29,collage,Art,8553,5
26,picture frame,Furniture,8553,5
25,poster,Art,8553,5
30,clothing,Fashion Accessories,2378,5
29,album cover,Music,2378,5
18,poster,Art,2378,5
18,footwear,Fashion Accessories,2378,5
17,adult,People,2378,5
60,photograph,Art,2715,5
52,image,Art,2715,5
45,selfie,People,2715,5
34,album cover,Music,2715,5
28,photography,Art,2715,5
34,hand,People,3416,5
22,product,Retail,3416,5
14,adult,People,3416,5
14,brand,Retail,3416,5
14,clothing,Clothing,3416,5
12,brown,Color,3416,5
22,adult,Family & Relationships,12596,5
20,interaction,Family & Relationships,12596,5
16,photograph,Art,12596,5
11,image,Art,12596,5
49,toddler,People,11014,5
43,clothing,Fashion Accessories,11014,5
41,image,Art,11014,5
32,dress,Fashion Accessories,11014,5
31,child,People,11014,5
28,photograph,Art,11014,5
26,art,Art,13005,5
25,poster,Art,13005,5
25,illustration,Art,13005,5
21,pattern,Clothing,13005,5
15,album cover,Music,13005,5
14,hair,Clothing,13005,5
72,monochrome photography,Art,1220,5
58,cartoon,TV,1220,5
47,photograph,Art,1220,5
40,image,Art,1220,5
39,poster,Art,1220,5
34,monochrome,Art,1220,5
70,monochrome photography,Color,14369,5
59,black,Color,14369,5
50,brand,Retail,14369,5
47,monochrome,Color,14369,5
25,poster,Color,14369,5
20,font,"Letters, Numbers, Words",14369,5
59,art,Art,6770,5
47,collage,Art,6770,5
28,illustration,Art,6770,5
25,modern art,Art,6770,5
25,poster,Art,6770,5
19,brand,Retail,6770,5
83,image,Art,812,5
77,photograph,Art,812,5
35,poster,Art,812,5
35,clothing,Fashion Accessories,812,5
22,album cover,Music,812,5
21,dress,Fashion Accessories,812,5
21,lighting,Electricity & Lighting,8687,5
21,petal,"Flowers, Plants, Trees",8687,5
16,white,Color,8687,5
14,toy,Color,8687,5
14,flower,"Flowers, Plants, Trees",8687,5
13,food,Food,8687,5
91,poster,Art,1315,5
84,advertising,Advertising,1315,5
38,brand,Retail,1315,5
36,album cover,Music,1315,5
31,presentation,Education,1315,5
24,image,Art,1315,5
45,image,Art,10128,5
26,photograph,Art,10128,5
11,people,People,10128,5
56,cartoon,TV,14645,5
51,poster,Art,14645,5
49,album cover,TV,14645,5
48,brand,Retail,14645,5
48,advertising,Advertising,14645,5
28,monochrome photography,Art,14645,5
74,text,"Letters, Numbers, Words",8107,5
61,shape,Art,8107,5
56,document,"Letters, Numbers, Words",8107,5
43,font,"Letters, Numbers, Words",8107,5
42,brand,Retail,8107,5
35,diagram,"Letters, Numbers, Words",8107,5
86,image,Art,12570,5
69,photograph,Art,12570,5
62,modern art,Art,12570,5
35,picture frame,Furniture,12570,5
33,shape,Art,12570,5
29,painting,Art,12570,5
84,image,Art,9276,5
78,photograph,Art,9276,5
77,album cover,Music,9276,5
77,poster,Art,9276,5
40,art,Art,9276,5
37,picture frame,Furniture,9276,5
76,picture frame,Furniture,14042,5
73,poster,Art,14042,5
60,image,Art,14042,5
58,album cover,Music,14042,5
53,photograph,Art,14042,5
49,painting,Art,14042,5
74,photograph,Art,2876,5
58,clothing,Fashion Accessories,2876,5
50,photo shoot,Art,2876,5
40,photography,Art,2876,5
39,image,Art,2876,5
33,footwear,Fashion Accessories,2876,5
93,poster,Art,13635,5
92,album cover,Music,13635,5
57,art,Art,13635,5
49,modern art,Art,13635,5
37,illustration,Art,13635,5
37,painting,Art,13635,5
94,purple,Color,3181,5
87,clothing,Clothing,3181,5
45,violet,Color,3181,5
42,illustration,Color,3181,5
39,adult,People,3181,5
35,costume design,Clothing,3181,5
95,text,"Letters, Numbers, Words",12559,5
86,font,"Letters, Numbers, Words",12559,5
58,brand,Retail,12559,5
49,shape,Art,12559,5
34,product,Retail,12559,5
33,presentation,Education,12559,5
88,face,People,269,5
83,hair,Beauty,269,5
63,head,People,269,5
42,portrait,Art,269,5
38,nose,People,269,5
33,brown hair,Beauty,269,5
22,people,People,3631,5
19,clothing,Clothing,3631,5
17,adult,People,3631,5
16,brand,Retail,3631,5
16,presentation,Education,3631,5
51,brand,Retail,12640,5
24,art,Design,12640,5
24,design,Design,12640,5
21,illustration,Design,12640,5
21,shape,Design,12640,5
15,games,Design,12640,5
88,image,Art,10125,5
75,modern art,Art,10125,5
74,photograph,Art,10125,5
70,picture frame,Furniture,10125,5
68,art,Art,10125,5
59,poster,Art,10125,5
57,people,People,7000,5
49,musician,Music,7000,5
40,presentation,Education,7000,5
31,choir,Music,7000,5
16,photograph,Art,7000,5
13,team,People,7000,5
53,modern art,Design,11926,5
45,art,Design,11926,5
30,advertising,Advertising,11926,5
30,mural,Design,11926,5
17,cartoon,TV,11926,5
15,illustration,Design,11926,5
90,photograph,Art,7679,5
87,image,Art,7679,5
73,album cover,Music,7679,5
69,poster,Art,7679,5
48,romance,Family & Relationships,7679,5
30,photography,Art,7679,5
93,photograph,Art,13293,5
74,monochrome photography,Art,13293,5
71,image,Art,13293,5
53,monochrome,Art,13293,5
46,photography,Art,13293,5
28,brand,Retail,13293,5
64,monochrome photography,Art,2718,5
58,brand,Retail,2718,5
27,poster,Art,2718,5
26,monochrome,Art,2718,5
26,photograph,Art,2718,5
22,cartoon,TV,2718,5
91,adult,People,1124,5
57,image,Art,1124,5
33,limb,People,1124,5
23,bikini,Clothing,1124,5
21,clothing,Clothing,1124,5
37,photograph,Art,13258,5
33,image,Art,13258,5
17,meal,Food,13258,5
12,presentation,Education,13258,5
19,art,Art,4981,5
18,poster,Art,4981,5
71,basketball,Sports,14916,5
48,sports,Sports,14916,5
19,structure,Nonbuilding Structures,14916,5
19,player,Sports,14916,5
16,sport venue,Sports,14916,5
14,ball game,Sports,14916,5
79,poster,Art,7211,5
61,album cover,Music,7211,5
54,advertising,Advertising,7211,5
49,brand,Retail,7211,5
29,presentation,Education,7211,5
73,photograph,Art,11744,5
65,image,Art,11744,5
22,people,People,11744,5
11,presentation,Education,11744,5
74,image,Art,3571,5
57,photograph,Art,3571,5
48,clothing,Fashion Accessories,3571,5
18,footwear,Fashion Accessories,3571,5
17,poster,Art,3571,5
15,snapshot,Art,3571,5
54,image,Art,7522,5
36,lighting,Electricity & Lighting,7522,5
34,shape,Art,7522,5
29,photograph,Art,7522,5
17,poster,Art,7522,5
15,brand,Retail,7522,5
33,advertising,Advertising,9709,5
32,image,Art,9709,5
32,poster,Art,9709,5
16,presentation,Education,9709,5
15,crowd,People,9709,5
12,modern art,Art,9709,5
83,food,Food,2276,5
61,dish,Food,2276,5
61,produce,Food,2276,5
33,meal,Food,2276,5
26,vegetable,Food,2276,5
25,blue,Color,6886,5
23,hair,Clothing,6886,5
22,clothing,Clothing,6886,5
21,purple,Color,6886,5
21,face,People,6886,5
17,adult,People,6886,5
58,brown,Color,2817,5
55,photo shoot,Color,2817,5
50,clothing,Clothing,2817,5
44,hair,Clothing,2817,5
29,outerwear,Clothing,2817,5
20,sleeve,Clothing,2817,5
64,image,Art,12283,5
30,adult,People,12283,5
15,clothing,Clothing,12283,5
11,photograph,Art,12283,5
35,art,Art,9554,5
33,poster,Art,9554,5
30,illustration,Art,9554,5
24,image,Art,9554,5
23,clothing,Clothing,9554,5
19,painting,Art,9554,5
83,clothing,Clothing,179,5
76,pink,Color,179,5
56,toddler,People,179,5
47,adult,People,179,5
32,product,Retail,179,5
29,play,Outdoor Recreation,179,5
72,people,People,11459,5
39,image,Art,11459,5
22,selfie,People,11459,5
17,photograph,Art,11459,5
15,community,People,11459,5
15,photomontage,Art,11459,5
60,photomontage,Reading,9006,5
50,album cover,Music,9006,5
44,poster,Reading,9006,5
36,image,Reading,9006,5
15,advertising,Advertising,9006,5
13,comic book,Reading,9006,5
69,structure,Nonbuilding Structures,5231,5
65,sport venue,Sports,5231,5
41,team,People,5231,5
23,stadium,"Cities, Towns, & Buildings",5231,5
18,race track,Sports,5231,5
93,advertising,Advertising,837,5
61,poster,Art,837,5
50,brand,Retail,837,5
20,food,Food,837,5
16,text,"Letters, Numbers, Words",837,5
13,font,"Letters, Numbers, Words",837,5
27,poster,Art,7636,5
24,people,People,7636,5
18,adult,People,7636,5
18,person,People,7636,5
21,person,People,4306,5
18,vehicle,Automotive,4306,5
84,text,"Letters, Numbers, Words",2777,5
70,font,"Letters, Numbers, Words",2777,5
54,brand,Retail,2777,5
50,shape,Art,2777,5
46,product,Retail,2777,5
45,presentation,Education,2777,5
94,glasses,Fashion Accessories,9300,5
93,vision care,Fashion Accessories,9300,5
91,eyewear,Fashion Accessories,9300,5
84,face,People,9300,5
79,sunglasses,Fashion Accessories,9300,5
75,nose,People,9300,5
86,performance,Live Events,7373,5
74,crowd,People,7373,5
72,concert,Live Events,7373,5
63,music,Live Events,7373,5
62,musician,Live Events,7373,5
46,entertainment,Live Events,7373,5
76,art,Color,8563,5
45,illustration,Color,8563,5
38,color,Color,8563,5
29,image,Color,8563,5
26,cartoon,TV,8563,5
22,collage,Color,8563,5
76,art,Design,13919,5
60,graffiti,Design,13919,5
35,mural,Design,13919,5
15,drawing,Design,13919,5
13,street art,Design,13919,5
86,people,Family & Relationships,7277,5
84,image,Art,7277,5
70,photography,Art,7277,5
65,photograph,Art,7277,5
56,person,Family & Relationships,7277,5
38,family,Family & Relationships,7277,5
51,musician,Live Events,6787,5
47,photograph,Art,6787,5
44,monochrome photography,Art,6787,5
41,performance,Live Events,6787,5
34,crowd,People,6787,5
32,monochrome,Art,6787,5
94,beauty,Beauty,6303,5
87,model,Beauty,6303,5
87,female,People,6303,5
85,lady,People,6303,5
83,girl,People,6303,5
83,person,People,6303,5
88,image,Art,4793,5
75,photograph,Art,4793,5
61,people,People,4793,5
56,album cover,Music,4793,5
32,photography,Art,4793,5
24,poster,Art,4793,5
68,singing,Live Events,7733,5
50,nightclub,Live Events,7733,5
34,musician,Live Events,7733,5
33,music,Live Events,7733,5
29,club,Live Events,7733,5
28,performance,Live Events,7733,5
66,image,Color,5770,5
63,photograph,Color,5770,5
52,blue,Color,5770,5
37,color,Color,5770,5
31,clothing,Clothing,5770,5
16,play,Outdoor Recreation,5770,5
39,advertising,Advertising,3205,5
34,image,Art,3205,5
23,photograph,Art,3205,5
22,album cover,Music,3205,5
19,poster,Art,3205,5
16,presentation,Education,3205,5
53,evening,Time of Day,8349,5
52,sky,Sky,8349,5
51,dusk,Time of Day,8349,5
47,cityscape,Real Estate,8349,5
46,reflection,Art,8349,5
33,night,Time of Day,8349,5
47,image,Color,2190,5
28,photograph,Color,2190,5
25,purple,Color,2190,5
22,color,Color,2190,5
22,clothing,Clothing,2190,5
19,pattern,Clothing,2190,5
79,brown,Color,3592,5
71,hair,Beauty,3592,5
70,face,People,3592,5
52,selfie,People,3592,5
46,nose,People,3592,5
38,adult,People,3592,5
66,people,People,7759,5
34,presentation,Education,7759,5
25,team,People,7759,5
14,person,People,7759,5
14,musician,Music,7759,5
81,hair,Clothing,6645,5
55,boy,People,6645,5
44,clothing,Clothing,6645,5
40,person,People,6645,5
38,pink,Color,6645,5
37,color,Color,6645,5
68,poster,Art,1708,5
56,advertising,Advertising,1708,5
28,art,Art,1708,5
25,album cover,TV,1708,5
19,cartoon,TV,1708,5
18,brand,Retail,1708,5
41,people,People,14911,5
28,photograph,Art,14911,5
24,image,Art,14911,5
13,adult,People,14911,5
12,person,People,14911,5
64,image,Art,13078,5
54,photography,Art,13078,5
50,nightclub,Music,13078,5
49,photograph,Art,13078,5
31,fun,People,13078,5
29,selfie,People,13078,5
82,advertising,Advertising,948,5
72,poster,Reading,948,5
57,cartoon,TV,948,5
31,illustration,Reading,948,5
20,brand,Retail,948,5
17,comics,Reading,948,5
54,poster,Reading,6034,5
35,comics,Reading,6034,5
31,comic book,Reading,6034,5
28,cartoon,TV,6034,5
27,advertising,Advertising,6034,5
61,food,Food,9242,5
35,produce,Food,9242,5
16,meal,Food,9242,5
13,dish,Food,9242,5
68,image,Art,1911,5
55,photograph,Art,1911,5
40,photomontage,Art,1911,5
31,photography,Art,1911,5
30,people,People,1911,5
25,selfie,People,1911,5
84,poster,Art,1426,5
72,album cover,Music,1426,5
51,art,Art,1426,5
47,modern art,Art,1426,5
43,painting,Art,1426,5
39,image,Art,1426,5
32,advertising,Advertising,7433,5
31,poster,Art,7433,5
30,brand,Retail,7433,5
13,album cover,Music,7433,5
74,crowd,People,4656,5
53,street,Roads and Bridges,4656,5
46,road,Roads and Bridges,4656,5
38,pedestrian,People,4656,5
29,people,People,4656,5
27,photograph,Art,4656,5
32,vehicle,Automotive,10586,5
18,bicycle motocross,Sports,10586,5
14,cycle sport,Sports,10586,5
14,tourism,Travel,10586,5
13,advertising,Advertising,10586,5
11,sports,Sports,10586,5
64,art,Art,4986,5
60,monument,"Cities, Towns, & Buildings",4986,5
59,sculpture,Art,4986,5
47,statue,Nonbuilding Structures,4986,5
28,classical sculpture,Art,4986,5
64,advertising,Advertising,6871,5
56,skyscraper,"Cities, Towns, & Buildings",6871,5
48,art,Art,6871,5
33,tower block,"Cities, Towns, & Buildings",6871,5
24,facade,"Cities, Towns, & Buildings",6871,5
23,landmark,Nonbuilding Structures,6871,5
88,food,Food,7417,100
82,cookie,Food,7417,100
80,baked goods,Food,7417,100
80,cookies,Food,7417,100
75,dessert,Food,7417,100
69,dish,Food,7417,100
83,image,Art,14152,5
81,people,People,14152,5
64,adolescence,People,14152,5
55,person,People,14152,5
34,photography,Art,14152,5
23,smile,People,14152,5
89,drink,Food,9070,100
59,beverage,Food,9070,100
54,food,Food,9070,100
49,beer,Food,9070,100
47,coffee,Food,9070,100
18,meal,Food,9070,100
98,snow,Weather,332,100
74,weather,Weather,332,100
73,blizzard,Weather,332,100
72,winter storm,Weather,332,100
61,freezing,Weather,332,100
41,winter,Seasons,332,100
98,red,Color,11590,5
90,beauty,Beauty,11590,5
88,lady,People,11590,5
87,color,Color,11590,5
81,person,People,11590,5
81,female,People,11590,5
99,crowd,People,2886,100
98,audience,Live Events,2886,100
96,people,People,2886,100
58,orchestra,Live Events,2886,100
38,performance,Live Events,2886,100
36,structure,Nonbuilding Structures,2886,100
62,person,People,3159,100
98,structure,Nonbuilding Structures,4317,100
89,sport venue,Sports,4317,100
86,stadium,"Cities, Towns, & Buildings",4317,100
85,arena,"Cities, Towns, & Buildings",4317,100
67,audience,Live Events,4317,100
62,crowd,People,4317,100
92,cathedral,Religious Items,6138,100
86,basilica,"Cities, Towns, & Buildings",6138,100
86,landmark,Nonbuilding Structures,6138,100
85,facade,"Cities, Towns, & Buildings",6138,100
83,building,"Cities, Towns, & Buildings",6138,100
70,gothic architecture,"Cities, Towns, & Buildings",6138,100
35,shape,Art,3038,100
28,lighting,Electricity & Lighting,3038,100
26,man made object,Nonbuilding Structures,3038,100
17,table,Furniture,3038,100
17,restaurant,Restaurants,3038,100
11,drink,Beverages,3038,100
99,winter,Seasons,8024,100
98,snow,Weather,8024,100
87,season,Seasons,8024,100
87,weather,Weather,8024,100
63,tree,Weather,8024,100
31,deer,Wild Animals,8024,100
51,bird,Wild Animals,3185,100
21,wing,Aviation,3185,100
42,city,"Cities, Towns, & Buildings",1791,100
37,christmas,Holidays,1791,100
36,public space,"Cities, Towns, & Buildings",1791,100
30,market,Business,1791,100
21,human settlement,People,1791,100
19,vendor,Retail,1791,100
84,drink,Food,8086,100
63,food,Food,8086,100
63,beverage,Food,8086,100
27,meal,Food,8086,100
24,produce,Food,8086,100
24,beer,Food,8086,100
96,drink,Food,2735,100
78,beverage,Food,2735,100
61,cocktail,Food,2735,100
30,beer,Food,2735,100
25,produce,Food,2735,100
20,food,Food,2735,100
89,tree,"Flowers, Plants, Trees",14676,100
38,garden,Landscaping,14676,100
34,estate,Real Estate,14676,100
32,waterway,Body of Water,14676,100
32,river,Body of Water,14676,100
31,flower,"Flowers, Plants, Trees",14676,100
93,escalator,Roads and Bridges,13798,100
75,symmetry,Design,13798,100
50,transport,Transportation / Shipping,13798,100
42,track,Sports,13798,100
37,public transport,Transportation / Shipping,13798,100
37,bridge,Roads and Bridges,13798,100
53,color,Color,8841,100
30,screenshot,Color,8841,100
25,window,Rooms,8841,100
21,font,"Letters, Numbers, Words",8841,100
19,design,Color,8841,100
19,shape,Color,8841,100
94,food,Food,2919,100
89,dish,Food,2919,100
75,dessert,Food,2919,100
73,breakfast,Food,2919,100
59,meal,Food,2919,100
49,produce,Food,2919,100
84,floor,Rooms,2231,100
77,flooring,Rooms,2231,100
46,wood,Materials,2231,100
38,material,Materials,2231,100
31,asphalt,Roads and Bridges,2231,100
30,road surface,Roads and Bridges,2231,100
36,blue,Color,2887,100
27,number,"Letters, Numbers, Words",2887,100
24,shape,Color,2887,100
24,font,"Letters, Numbers, Words",2887,100
18,art,Color,2887,100
12,soil,Landscaping,2887,100
68,convention,Live Events,2435,100
47,audience,Live Events,2435,100
46,crowd,People,2435,100
44,academic conference,Education,2435,100
29,stage,Live Events,2435,100
27,auditorium,"Cities, Towns, & Buildings",2435,100
97,food,Food,10840,100
95,dish,Food,10840,100
69,meal,Food,10840,100
66,produce,Food,10840,100
29,breakfast,Food,10840,100
15,dessert,Food,10840,100
72,man made object,Nonbuilding Structures,3542,100
48,drink,Beverages,3542,100
31,cup,Beverages,3542,100
19,lighting,Electricity & Lighting,3542,100
18,art,Art,3542,100
14,shape,Art,3542,100
51,urban area,Roads and Bridges,14740,100
42,advertising,Advertising,14740,100
34,sign,Signs & Flags,14740,100
28,street,Roads and Bridges,14740,100
